"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working part time",33,"Widowed",11,1,39,5,5,9,"High school","FEMALE","White","YES","$8,000 to $9,999","$25000 OR MORE",14,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",43,"Moderately satisfied","Continue to work","Favor",9,16,3
"Retired",33,"Separated",16,4,57,3,1,20,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Oppose",2,14,7
"Keeping house",18,"Divorced",11,3,51,7,9,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",12,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,2
"Working full time",33,"Widowed",1,1,15,9,4,5,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",805,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,17,1
"Working full time",44,"Married",11,1,12,9,4,19,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",10,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"A little dissatisfied","Stop working","Favor",1,3,1
"Working full time",44,"Never married",1,1,20,5,5,11,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",39,"Very satisfied","Stop working","Favor",9,16,1
"Keeping house",33,"Married",17,7,26,5,19,1,"Graduate","MALE","White","YES","$4,000 to $4,999","$25000 OR MORE",48,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,10,11
"Working full time",33,"Divorced",15,3,7,3,9,9,"Less than high school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"A little dissatisfied","Continue to work","Favor",9,15,1
"Retired",54,"Never married",11,2,1,5,5,5,"Less than high school","FEMALE","Black","YES","$25,000 or more","$8000 TO 9999",304,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,2
"Retired",33,"Never married",17,3,48,6,9,7,"Bachelor's","FEMALE","Black","YES","$15,000 to $19,999","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",11,"Moderately satisfied","Continue to work","Favor",12,2,4
"Working full time",28,"Never married",2,1,35,5,11,3,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",7,10,16
"Working part time",44,"Divorced",17,2,38,5,18,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",28,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Stop working","Favor",2,14,1
"Working full time",12,"Married",2,2,20,14,20,20,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working full time",54,"Widowed",15,4,64,5,6,5,"Bachelor's","MALE","White","YES","$25,000 or more","$8000 TO 9999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,10,3
"Working full time",35,"Married",15,4,48,8,11,7,"High school","FEMALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",32,"Should be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",16,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",47,"Never married",2,5,10,8,5,4,"Bachelor's","FEMALE","White","YES","Under $1,000","$25000 OR MORE",16,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",39,"Very satisfied","Continue to work","Favor",2,10,1
"Keeping house",38,"Separated",11,2,28,5,16,8,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,14,1
"Keeping house",28,"Married",15,7,58,13,5,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",4,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",18,2,15
"Working part time",44,"Never married",16,1,19,9,5,18,"Graduate","FEMALE","Black","YES","$15,000 to $19,999","LT $1000",420,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",16,"Very satisfied","Continue to work","Favor",2,14,1
"Retired",2,"Never married",2,3,6,5,18,20,"High school","FEMALE","White","YES","$25,000 or more","$6000 TO 6999",92,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Oppose",2,2,21
"Working full time",54,"Married",15,3,24,9,5,5,"Graduate","MALE","White","YES","$25,000 or more","$20000 - 24999",44,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,15,1
"Working part time",33,"Married",11,3,17,9,5,7,"Graduate","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",23,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",14,16,1
"Working full time",33,"Married",15,3,51,14,9,8,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",15,1,5
"Other",38,"Married",15,5,21,18,11,9,"Less than high school","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",48,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very dissatisfied","Continue to work","Favor",14,15,1
"Working part time",7,"Married",17,1,31,9,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",12,10,4
"Keeping house",54,"Never married",2,1,13,6,17,16,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",39,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,2,1
"Retired",33,"Married",18,8,71,20,5,5,"Less than high school","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",43,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,10,6
"Other",20,"Married",5,4,26,6,8,5,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,1
"Working full time",33,"Married",17,1,48,6,14,8,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",3,2,1
"Retired",33,"Married",16,3,56,9,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",40,"Moderately satisfied","Continue to work","Favor",12,2,15
"Retired",21,"Divorced",15,5,53,9,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",15,2,1
"Working full time",33,"Divorced",16,6,51,5,9,20,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",7,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",1,2,6
"Retired",33,"Married",19,2,46,20,3,20,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",17,14,15
"Working full time",33,"Married",2,4,45,5,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",14,18,1
"Working full time",33,"Married",11,1,19,5,16,11,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",5,"Moderately satisfied","Continue to work","Favor",8,19,1
"Working part time",54,"Married",15,4,29,5,5,7,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",23,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",29,"Very satisfied","Continue to work","Favor",2,10,21
"Working full time",54,"Divorced",4,3,41,8,7,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",166,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",40,"Very satisfied","Stop working","Favor",2,17,1
"Other",36,"Married",15,4,22,5,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",5,"Should not be legal","YES","Very happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",13,10,1
"Working full time",33,"Married",6,4,25,7,5,5,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",563,"Should be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",1,10,1
"Unemployed, laid off, looking for work",41,"Separated",21,2,60,5,21,18,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",462,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,15,1
"Retired",67,"Never married",11,5,23,16,12,11,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",399,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",38,"Very satisfied","Stop working","Favor",2,10,21
"Keeping house",58,"Married",19,1,38,11,7,10,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",60,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,6
"Keeping house",52,"Widowed",18,4,30,5,7,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",60,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",18,"Moderately satisfied","Continue to work","Favor",12,15,3
"Keeping house",33,"Never married",11,3,23,9,17,7,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",420,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",30,"Very satisfied","Continue to work","Favor",1,10,1
"Retired",28,"Married",2,2,19,4,5,5,"Bachelor's","FEMALE","Other","YES","$25,000 or more","$4000 TO 4999",336,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Oppose",15,15,1
"Keeping house",24,"Never married",17,1,18,8,9,14,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,16,1
"Working part time",54,"Never married",2,3,71,12,14,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,1
"Working full time",33,"Widowed",16,4,49,10,5,18,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",4,17,18
"Working full time",18,"Married",18,2,22,7,5,9,"Graduate","MALE","Black","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",36,"Very satisfied","Continue to work","Oppose",14,14,15
"Working full time",33,"Married",11,1,48,9,20,5,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",134,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Stop working","Favor",2,20,2
"Unemployed, laid off, looking for work",61,"Married",2,3,5,5,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very dissatisfied","Stop working","Favor",2,14,1
"Keeping house",71,"Widowed",2,6,33,4,5,5,"Bachelor's","MALE","White","YES","Under $1,000","$5000 TO 5999",39,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",13,10,3
"Working full time",33,"Married",20,4,29,10,5,5,"Less than high school","FEMALE","White","NO","$20,000 to $24,999","$25000 OR MORE",60,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",12,14,2
"Working full time",38,"Married",17,3,39,5,20,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",33,"Widowed",18,3,13,21,6,5,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",46,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",15,14,15
"Working full time",44,"Married",2,4,31,9,5,18,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,11
"Working full time",48,"Married",2,1,11,9,5,20,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",946,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","A GREAT DEAL",42,"Very dissatisfied","Stop working","Favor",13,14,1
"Working part time",33,"Married",6,2,65,4,20,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$6000 TO 6999",92,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,10,1
"Keeping house",50,"Divorced",11,3,37,5,14,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,10,1
"With a job, but not at work because of temporary illness, vacation, strike",13,"Never married",11,4,19,7,15,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",95,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,19,21
"Working full time",28,"Never married",11,1,5,7,5,5,"High school","MALE","White","YES","$5,000 to $5,999","LT $1000",2,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,19,15
"Working full time",54,"Divorced",11,3,39,9,19,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",16,"Moderately satisfied","Continue to work","Favor",2,15,1
"Keeping house",33,"Married",2,6,59,5,5,9,"Graduate","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,14,6
"Working full time",44,"Never married",15,1,4,7,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",4,10,1
"Retired",33,"Married",1,2,43,9,9,9,"Graduate","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",48,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",2,16,6
"Working full time",34,"Married",16,6,23,21,7,5,"Less than high school","MALE","Other","NO","$25,000 or more","$15000 - 19999",2099,"Should be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,1,1
"Retired",44,"Divorced",2,3,22,5,5,21,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",30,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,3
"Working full time",18,"Never married",2,1,36,11,7,5,"Bachelor's","MALE","Other","NO","$15,000 to $19,999","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,19,3
"In school",70,"Separated",2,2,14,12,7,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",94,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",38,"Moderately satisfied","Continue to work","Oppose",9,17,1
"Working full time",33,"Married",15,4,6,8,7,7,"High school","FEMALE","White","YES","$25,000 or more","$8000 TO 9999",21,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",11,"Very satisfied","Continue to work","Favor",9,10,2
"Working full time",44,"Widowed",11,1,60,21,5,18,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$10000 - 14999",41,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,14,15
"Unemployed, laid off, looking for work",25,"Separated",19,4,1,7,3,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",144,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",14,16,1
"Working full time",22,"Divorced",16,1,39,9,5,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",43,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",38,"Very satisfied","Stop working","Favor",9,16,1
"Retired",13,"Married",16,3,49,14,5,8,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",8,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,6
"Working full time",41,"Never married",11,4,11,5,7,13,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",1,15,1
"Working full time",1,"Never married",2,4,42,7,7,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",1,14,21
"Working part time",44,"Married",2,2,21,5,18,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,15,1
"Working full time",33,"Married",15,3,19,21,9,9,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",21,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",43,"Very satisfied","Stop working","Favor",1,14,1
"Keeping house",33,"Widowed",2,6,38,1,16,5,"High school","FEMALE","White","NO","$25,000 or more","$5000 TO 5999",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",1,2,5
"Retired",33,"Never married",15,2,71,5,9,16,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Oppose",9,10,1
"Working full time",29,"Married",15,3,49,10,18,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",13,10,1
"Working part time",33,"Never married",17,1,35,5,5,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",137,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Stop working","Favor",9,19,1
"Working full time",33,"Never married",17,1,17,10,18,18,"High school","MALE","Black","YES","$25,000 or more","$6000 TO 6999",84,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",5,16,5
"Unemployed, laid off, looking for work",33,"Widowed",16,2,19,7,13,5,"Graduate","FEMALE","White","YES","$20,000 to $24,999","$3000 TO 3999",198,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",1,"Very satisfied","Stop working","Favor",13,15,6
"Unemployed, laid off, looking for work",13,"Divorced",2,1,40,11,9,9,"High school","FEMALE","White","YES","Under $1,000","$25000 OR MORE",44,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working full time",30,"Never married",17,4,12,12,11,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",30,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",1,14,1
"Keeping house",58,"Married",2,1,61,7,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,16,1
"Working full time",56,"Married",2,3,31,11,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",90,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",35,"Very satisfied","Continue to work","Favor",12,1,4
"Working full time",28,"Widowed",11,3,36,9,5,18,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",3,"Moderately satisfied","Stop working","Favor",2,16,1
