"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",13,"Separated",21,6,36,3,1,10,"Less than high school","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1198,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",3,10,1
"Working full time",54,"Married",15,3,24,9,5,5,"Graduate","MALE","White","YES","$25,000 or more","$20000 - 24999",44,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,15,1
"Retired",39,"Never married",15,4,42,4,9,1,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",60,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",23,"Moderately satisfied","Continue to work","Favor",9,14,6
"Working full time",54,"Widowed",15,4,64,5,6,5,"Bachelor's","MALE","White","YES","$25,000 or more","$8000 TO 9999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,10,3
"Working full time",33,"Married",18,3,21,5,5,20,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,16,5
"Working full time",28,"Never married",11,4,43,5,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,17,6
"Keeping house",24,"Never married",15,2,27,5,21,5,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",49,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Stop working","Oppose",2,2,1
"Retired",33,"Divorced",2,3,49,14,8,20,"Graduate","FEMALE","White","YES","$25,000 or more","$15000 - 19999",1198,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Oppose",12,19,5
"Working full time",38,"Divorced",18,1,39,5,11,15,"High school","MALE","Other","YES","$25,000 or more","$25000 OR MORE",84,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",17,15,3
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Working part time",24,"Married",11,1,51,11,17,9,"Bachelor's","FEMALE","Black","NO","$10,000 to $14,999","$10000 - 14999",117,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",15,19,11
"Working full time",33,"Married",2,5,31,3,9,2,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,15,4
"Working full time",54,"Married",17,5,36,7,20,3,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,10,1
"Working full time",33,"Widowed",16,5,45,20,5,5,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",24,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",17,16,1
"Retired",18,"Never married",15,3,1,7,10,3,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",16,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,14,1
"In school",44,"Married",2,2,2,21,7,7,"Graduate","MALE","White","NO","$25,000 or more","$10000 - 14999",11,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",12,10,1
"Keeping house",29,"Widowed",15,3,23,9,7,18,"Less than high school","MALE","White","NO","$25,000 or more","$5000 TO 5999",805,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,14,1
"Keeping house",44,"Married",21,2,62,8,21,18,"High school","MALE","Black","NO","$25,000 or more","$25000 OR MORE",600,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,16,1
"Keeping house",49,"Widowed",18,1,53,10,11,8,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",71,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",22,"Moderately satisfied","Continue to work","Favor",1,10,1
"Working full time",33,"Widowed",16,4,52,5,6,1,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",124,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",13,2,4
"Working full time",38,"Separated",17,2,27,5,5,18,"High school","FEMALE","Other","YES","$10,000 to $14,999","$25000 OR MORE",304,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",9,10,1
"Working full time",33,"Divorced",1,3,60,5,5,9,"High school","FEMALE","White","YES","$10,000 to $14,999","$10000 - 14999",16,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Stop working","Favor",2,15,15
"Retired",25,"Widowed",16,2,45,5,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",3,2,5
"Keeping house",57,"Divorced",15,1,10,3,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",21,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",40,"Very satisfied","Stop working","Oppose",12,19,6
"Working part time",54,"Never married",2,3,71,12,14,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,1
"Unemployed, laid off, looking for work",18,"Never married",11,1,23,9,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",563,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,14,16
"Working full time",18,"Married",18,1,51,9,11,5,"Less than high school","MALE","White","YES","$7,000 to $7,999","$20000 - 24999",63,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",33,"Married",2,3,19,9,20,18,"Less than high school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",48,"Should not be legal","NO","Not too happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",16,10,1
"Working full time",33,"Never married",15,5,18,9,5,18,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",462,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",35,"Moderately satisfied","Stop working","Favor",12,1,1
"Working full time",33,"Married",18,1,11,9,5,21,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",12,18,4
"Retired",28,"Divorced",16,3,59,9,5,9,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",13,14,1
"Keeping house",28,"Married",2,3,43,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$8000 TO 9999",43,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Moderately satisfied","Stop working","Favor",1,14,1
"Working full time",44,"Never married",18,3,34,11,9,5,"High school","MALE","Other","YES","$25,000 or more","$25000 OR MORE",30,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Stop working","Favor",12,2,1
"Working part time",2,"Married",17,3,45,8,5,9,"High school","FEMALE","White","YES","$6,000 to $6,999","$25000 OR MORE",304,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",32,"Moderately satisfied","Continue to work","Favor",17,2,1
"Working full time",33,"Married",11,1,18,10,21,1,"Graduate","MALE","White","YES","$20,000 to $24,999","$7000 TO 7999",1198,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",42,"Very satisfied","Stop working","Favor",13,1,4
"Retired",33,"Never married",19,4,59,9,5,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$10000 - 14999",946,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",7,"Very satisfied","Continue to work","Favor",2,16,1
"Keeping house",7,"Never married",11,5,11,5,5,17,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",74,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",12,14,11
"Working full time",24,"Widowed",16,3,34,10,11,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$10000 - 14999",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working full time",71,"Never married",15,1,60,5,5,7,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",95,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Oppose",13,15,2
"Working full time",33,"Separated",2,1,29,20,9,5,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",462,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,14,1
"Retired",38,"Married",2,3,33,7,19,8,"Graduate","MALE","Other","YES","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",37,"Very satisfied","Continue to work","Favor",2,10,1
"Working part time",38,"Divorced",20,3,48,5,15,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",4,10,1
"Retired",28,"Divorced",1,3,54,5,9,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",30,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",23,"Moderately satisfied","Stop working","Favor",16,16,2
"Working full time",24,"Never married",11,3,36,9,5,9,"High school","MALE","Black","YES","$25,000 or more","$10000 - 14999",49,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,2,1
"Retired",33,"Married",2,3,29,3,7,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",124,"Should not be legal","YES","Not too happy","VERY HAPPY","Dull","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Oppose",17,14,1
"Working part time",44,"Never married",16,1,19,9,5,18,"Graduate","FEMALE","Black","YES","$15,000 to $19,999","LT $1000",420,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",16,"Very satisfied","Continue to work","Favor",2,14,1
"Retired",54,"Never married",17,3,12,9,18,1,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,15,1
"Keeping house",28,"Never married",17,4,15,5,1,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",7,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",26,"Very dissatisfied","Continue to work","Favor",9,16,4
"Working part time",33,"Divorced",3,7,9,5,9,3,"High school","FEMALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",285,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,19,3
"Working part time",41,"Married",11,1,42,9,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","HARDLY ANY","A GREAT DEAL",40,"Moderately satisfied","Stop working","Favor",12,15,3
"Working part time",25,"Married",2,1,60,9,9,14,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",1,15,1
"Working full time",31,"Divorced",11,1,33,21,5,5,"Associate/junior college","MALE","Other","NO","$25,000 or more","$20000 - 24999",144,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,15
"Working part time",44,"Divorced",17,2,38,5,18,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",28,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Stop working","Favor",2,14,1
"Working full time",33,"Married",11,2,43,4,20,21,"Associate/junior college","MALE","White","YES","$25,000 or more","$3000 TO 3999",64,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",1,10,3
"Working full time",38,"Married",17,1,16,5,5,7,"Bachelor's","FEMALE","Black","NO","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",1,15,3
"Working full time",41,"Never married",2,4,5,9,5,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",48,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",2,17,1
"Working full time",70,"Never married",15,1,35,11,9,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1446,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,3,5
"Working full time",33,"Never married",11,4,8,7,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",134,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",4,"A little dissatisfied","Continue to work","Favor",9,15,1
"Retired",33,"Married",11,3,52,5,7,5,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",13,15,16
"Retired",66,"Married",15,3,44,12,20,5,"Graduate","MALE","White","YES","$25,000 or more","$20000 - 24999",75,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,16,1
"Keeping house",31,"Married",15,1,48,6,5,18,"Graduate","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",69,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,15,21
"Working full time",29,"Never married",19,4,2,7,7,5,"High school","MALE","White","YES","$25,000 or more","$3000 TO 3999",17,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",2,16,1
"With a job, but not at work because of temporary illness, vacation, strike",33,"Separated",15,4,46,8,5,20,"High school","MALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",19,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",47,"Married",2,4,44,5,6,20,"Bachelor's","MALE","White","NO","$25,000 or more","$25000 OR MORE",64,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",15,14,1
"Working full time",33,"Widowed",16,3,42,6,5,5,"Associate/junior college","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,2,11
"Unemployed, laid off, looking for work",41,"Never married",19,1,43,15,9,5,"Less than high school","FEMALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",33,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,15
"With a job, but not at work because of temporary illness, vacation, strike",35,"Never married",2,2,29,11,5,5,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",90,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",12,14,1
"Keeping house",44,"Never married",16,3,24,5,8,9,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",125,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,19,1
"Working full time",27,"Divorced",15,1,8,6,3,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,10,1
"Other",62,"Never married",18,6,5,21,3,15,"Less than high school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",33,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,10,2
"In school",24,"Married",2,2,16,11,14,9,"Graduate","FEMALE","Other","NO","$25,000 or more","$8000 TO 9999",14,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working part time",33,"Married",15,3,33,14,18,7,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",1198,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",13,15,6
"Working full time",44,"Never married",1,4,22,5,12,5,"High school","FEMALE","White","YES","$1,000 to $2,999","$25000 OR MORE",41,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",44,"Moderately satisfied","Stop working","Favor",2,10,3
"Retired",24,"Married",18,3,18,14,5,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,3,21
"Working full time",33,"Never married",1,1,51,5,5,9,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",25,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",12,14,11
"Working full time",38,"Married",17,3,33,6,5,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",63,"Should be legal","NO","Not too happy","VERY HAPPY","Dull","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",25,"Very satisfied","Continue to work","Favor",12,16,1
"Working full time",49,"Married",2,3,55,9,14,9,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",602,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,18,1
"Working full time",38,"Never married",20,7,41,9,21,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",3,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",9,2,2
"Working part time",25,"Married",11,5,59,6,19,3,"High school","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",13,15,2
"Working full time",33,"Married",2,3,17,9,5,4,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",166,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",13,15,4
"Working part time",33,"Widowed",15,3,61,9,5,7,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,16,15
"Working full time",65,"Never married",15,4,42,8,11,7,"Bachelor's","MALE","White","YES","$25,000 or more","LT $1000",1446,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",9,1,1
"Working full time",35,"Never married",17,5,29,5,18,15,"Less than high school","FEMALE","Black","YES","$25,000 or more","$15000 - 19999",29,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,15,6
"Keeping house",33,"Married",11,1,11,9,18,9,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",14,"Very satisfied","Continue to work","Favor",17,10,1
"Unemployed, laid off, looking for work",44,"Married",15,3,47,9,9,6,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",39,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",2,14,5
"Unemployed, laid off, looking for work",38,"Married",15,3,29,6,9,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",4,14,1
"Working full time",33,"Widowed",19,3,54,5,5,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$20000 - 24999",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",9,10,5
"Keeping house",66,"Married",16,2,35,14,14,5,"High school","FEMALE","White","NO","$4,000 to $4,999","$8000 TO 9999",26,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",2,10,1
"Keeping house",33,"Married",2,3,8,9,5,7,"Graduate","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",1,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",35,"Very satisfied","Stop working","Favor",14,2,5
