"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",11,1,11,9,3,7,"Graduate","MALE","Other","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",40,"Very satisfied","Continue to work","Oppose",1,19,3
"Retired",53,"Never married",2,4,4,4,5,5,"High school","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",136,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,16,15
"Working full time",54,"Never married",18,4,15,4,6,4,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,10,1
"In school",39,"Married",15,2,36,18,5,9,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",43,"A little dissatisfied","Continue to work","Favor",13,2,6
"Working full time",33,"Married",11,3,43,8,9,20,"Bachelor's","MALE","White","NO","$25,000 or more","$15000 - 19999",26,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",1,1,1
"Retired",33,"Divorced",16,5,36,11,20,21,"High school","MALE","Other","YES","$10,000 to $14,999","$25000 OR MORE",136,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,16,15
"Retired",41,"Married",15,3,36,8,9,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",42,"Very satisfied","Stop working","Favor",13,17,11
"Keeping house",44,"Divorced",11,2,27,18,8,12,"Associate/junior college","MALE","White","YES","$25,000 or more","$15000 - 19999",4,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",37,"Very satisfied","Continue to work","Favor",12,10,13
"Working full time",38,"Never married",15,1,4,5,5,16,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Oppose",1,17,1
"Working full time",33,"Married",2,1,20,9,7,7,"Associate/junior college","MALE","Black","NO","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,15,1
"Retired",49,"Never married",11,1,17,7,9,18,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",609,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,18,1
"Retired",33,"Married",2,2,26,5,9,5,"Graduate","MALE","Other","NO","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,21
"Working full time",13,"Married",21,3,30,5,4,18,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",40,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working full time",37,"Divorced",11,4,25,5,5,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,1,1
"Working full time",28,"Married",16,6,48,11,4,5,"Graduate","MALE","White","YES","$25,000 or more","$3000 TO 3999",14,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",10,15,1
"Working full time",12,"Married",2,2,20,14,20,20,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,16,3
"Retired",38,"Married",1,3,53,5,5,5,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",7,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",20,"Very satisfied","Continue to work","Favor",2,16,6
"Working full time",44,"Never married",18,3,34,11,9,5,"High school","MALE","Other","YES","$25,000 or more","$25000 OR MORE",30,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Stop working","Favor",12,2,1
"Unemployed, laid off, looking for work",33,"Married",11,5,4,5,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",92,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",13,15,1
"Working part time",33,"Married",15,2,29,10,5,9,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",10,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",13,15,1
"Retired",33,"Widowed",2,3,50,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Not too happy","VERY HAPPY","Dull","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,1,1
"Working full time",33,"Married",15,1,16,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",14,15,1
"Retired",13,"Married",16,3,49,14,5,8,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",8,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,6
"Working full time",13,"Married",11,1,15,5,3,9,"Graduate","MALE","White","YES","$25,000 or more","LT $1000",1526,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,1,1
"Retired",33,"Married",2,3,47,5,6,5,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",23,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",38,"Moderately satisfied","Continue to work","Favor",9,16,1
"Working part time",31,"Never married",15,1,15,8,9,7,"Graduate","FEMALE","Other","YES","$25,000 or more","$10000 - 14999",260,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,14,4
"Working full time",25,"Married",11,3,15,6,9,7,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,19,3
"Working part time",44,"Separated",16,2,31,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",74,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,6
"Retired",33,"Married",11,2,14,10,3,5,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",1,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Continue to work","Favor",13,16,15
"Working part time",18,"Never married",19,4,36,5,5,1,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very satisfied","Continue to work","Favor",13,10,15
"Working full time",31,"Married",21,4,28,5,8,21,"High school","MALE","Black","YES","$25,000 or more","$10000 - 14999",439,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",32,"Moderately satisfied","Stop working","Favor",9,5,1
"Working full time",54,"Married",16,2,13,9,20,9,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",1,15,1
"Retired",33,"Never married",11,2,23,9,20,16,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",94,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,14,1
"Working full time",54,"Never married",16,1,43,5,3,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",33,"Never married",2,2,4,6,5,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",136,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,10,2
"Unemployed, laid off, looking for work",58,"Never married",17,1,2,5,14,9,"High school","MALE","White","YES","$5,000 to $5,999","$25000 OR MORE",285,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",2,10,1
"Keeping house",48,"Never married",15,3,47,5,21,3,"Bachelor's","FEMALE","White","YES","$25,000 or more","$10000 - 14999",563,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",12,15,6
"With a job, but not at work because of temporary illness, vacation, strike",38,"Never married",15,4,45,12,20,18,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,15,3
"Working full time",49,"Married",2,3,55,9,14,9,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",602,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,18,1
"Unemployed, laid off, looking for work",25,"Separated",19,4,1,7,3,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",144,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",14,16,1
"Working full time",33,"Never married",15,1,6,4,20,5,"Less than high school","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",8175,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",23,"Very satisfied","Continue to work","Favor",9,14,1
"Keeping house",27,"Married",15,3,23,9,9,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",9,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,16,1
"Working full time",33,"Never married",2,2,17,9,7,18,"Graduate","MALE","White","YES","$25,000 or more","$20000 - 24999",137,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,16,1
"Working full time",33,"Married",15,3,51,14,9,8,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",15,1,5
"Working part time",61,"Divorced",16,7,27,9,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",39,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",9,2,2
"Working full time",33,"Never married",11,1,17,4,4,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",36,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,16,1
"Working full time",54,"Married",11,2,23,7,18,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",48,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",9,10,1
"Retired",33,"Never married",17,3,48,6,9,7,"Bachelor's","FEMALE","Black","YES","$15,000 to $19,999","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",11,"Moderately satisfied","Continue to work","Favor",12,2,4
"Working full time",54,"Married",2,1,21,9,4,9,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",618,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,15,1
"Working full time",18,"Never married",2,4,41,7,5,5,"High school","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",1307,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,15,1
"Retired",35,"Divorced",11,2,58,10,5,8,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",2,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"A little dissatisfied","Stop working","Oppose",1,1,1
"Working full time",46,"Married",15,2,11,12,5,9,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$10000 - 14999",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,20,1
"Retired",61,"Separated",15,5,29,5,5,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",41,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,15,1
"With a job, but not at work because of temporary illness, vacation, strike",39,"Married",16,1,15,3,16,6,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",29,"Very satisfied","Stop working","Oppose",9,10,7
"Working full time",33,"Divorced",18,2,38,5,9,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",741,"Should not be legal","NO","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",4,19,1
"Working part time",38,"Married",15,3,9,7,4,4,"High school","MALE","White","YES","$7,000 to $7,999","$8000 TO 9999",48,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,6,1
"Working full time",13,"Never married",15,3,58,9,9,20,"Less than high school","FEMALE","White","YES","$8,000 to $9,999","$15000 - 19999",6,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",1,10,1
"Working full time",28,"Never married",11,4,45,9,5,9,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",9,16,1
"Working full time",33,"Never married",16,2,19,5,7,6,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",57,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",8,"Very satisfied","Continue to work","Favor",2,10,8
"Working part time",44,"Married",2,3,44,7,5,5,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",4,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,14,4
"In school",33,"Separated",3,1,34,4,13,7,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Oppose",9,16,1
"Keeping house",24,"Widowed",19,5,45,5,11,5,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,15,21
"Working full time",29,"Married",2,4,58,7,9,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",166,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Favor",12,15,1
"Working full time",54,"Married",17,5,36,7,20,3,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,10,1
"Working full time",4,"Never married",15,1,57,5,11,5,"High school","MALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",319,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,5
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Working part time",12,"Widowed",18,1,11,21,9,5,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",37,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",38,"Moderately satisfied","Stop working","Favor",13,19,1
"Keeping house",33,"Divorced",2,9,70,2,17,9,"Less than high school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",2696,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",30,"Moderately satisfied","Continue to work","Favor",2,14,21
"Working full time",28,"Never married",11,4,43,5,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,17,6
"Working full time",33,"Never married",2,1,26,8,7,9,"Bachelor's","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",946,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Oppose",9,14,3
"Other",24,"Never married",17,4,2,6,20,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,17,1
"Working full time",33,"Never married",17,1,17,10,18,18,"High school","MALE","Black","YES","$25,000 or more","$6000 TO 6999",84,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",5,16,5
"Working part time",38,"Married",18,3,25,6,5,9,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",7,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Favor",12,1,1
"Working part time",18,"Married",15,3,41,6,18,21,"Graduate","MALE","White","YES","$25,000 or more","$7000 TO 7999",16,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,5,1
"In school",51,"Married",16,1,15,10,19,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",29,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,1,2
"Unemployed, laid off, looking for work",38,"Married",15,3,29,6,9,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",4,14,1
"Working full time",44,"Married",2,4,31,9,5,18,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,11
"Working full time",7,"Married",19,1,10,5,11,7,"High school","FEMALE","White","YES","$20,000 to $24,999","$20000 - 24999",260,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",35,"A little dissatisfied","Stop working","Favor",1,2,1
"Working full time",30,"Married",2,2,40,8,14,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",14,17,11
"Keeping house",58,"Married",19,1,38,11,7,10,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",60,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,6
"Retired",33,"Never married",11,3,33,9,7,5,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Keeping house",41,"Married",2,4,59,5,9,4,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",44,"A little dissatisfied","Continue to work","Favor",9,14,2
"Working full time",54,"Divorced",18,3,55,9,1,9,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",136,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",38,"Moderately satisfied","Continue to work","Favor",9,2,8
"Working full time",33,"Married",15,2,20,4,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",117,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL",40,"A little dissatisfied","Continue to work","Favor",2,10,8
"Keeping house",71,"Divorced",5,3,53,5,20,5,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",71,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Stop working","Oppose",9,10,1
"Retired",38,"Married",15,4,14,9,5,5,"High school","MALE","Other","YES","$1,000 to $2,999","$25000 OR MORE",2696,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,1
"Working full time",7,"Married",11,3,25,14,5,7,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","NO","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,16,5
"Working part time",44,"Never married",16,1,10,6,18,9,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,1
"Retired",49,"Married",2,4,42,7,10,6,"Graduate","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",4,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",21,"Very dissatisfied","Continue to work","Favor",3,19,3
