"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",33,"Married",15,3,22,4,2,6,"High school","MALE","White","YES","$6,000 to $6,999","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,14,1
"Keeping house",28,"Married",15,7,58,13,5,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",4,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",18,2,15
"Working full time",57,"Married",1,7,15,6,3,9,"High school","MALE","Other","YES","$25,000 or more","$15000 - 19999",439,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",38,"Very satisfied","Continue to work","Favor",2,14,1
"Working full time",33,"Never married",11,3,57,12,6,18,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",64,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working full time",28,"Divorced",2,4,35,6,5,4,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",30,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Stop working","Favor",9,16,2
"Retired",33,"Never married",19,4,59,9,5,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$10000 - 14999",946,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",7,"Very satisfied","Continue to work","Favor",2,16,1
"Working full time",61,"Never married",11,1,54,21,18,9,"High school","FEMALE","White","YES","Under $1,000","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",12,14,11
"Working full time",29,"Never married",11,3,10,6,14,5,"Bachelor's","MALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",325,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,14,6
"Keeping house",38,"Separated",11,2,28,5,16,8,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,14,1
"Retired",33,"Divorced",17,1,53,18,5,20,"High school","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",41,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very dissatisfied","Stop working","Favor",14,2,1
"Working full time",33,"Married",15,3,51,14,9,8,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",15,1,5
"Keeping house",33,"Never married",2,3,57,9,3,5,"High school","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",8,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",44,"Very satisfied","Stop working","Favor",2,4,21
"Other",38,"Married",15,5,21,18,11,9,"Less than high school","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",48,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very dissatisfied","Continue to work","Favor",14,15,1
"Retired",35,"Divorced",11,2,58,10,5,8,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",2,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"A little dissatisfied","Stop working","Oppose",1,1,1
"Retired",71,"Married",11,4,25,5,7,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$20000 - 24999",32,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",1,15,1
"Keeping house",50,"Divorced",11,3,37,5,14,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,10,1
"Retired",54,"Married",2,4,32,12,13,9,"High school","MALE","Other","NO","$3,000 to $3,999","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Oppose",13,16,1
"Retired",33,"Divorced",19,3,53,9,9,9,"Graduate","FEMALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,16,1
"Working full time",24,"Married",11,3,32,5,5,5,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$4000 TO 4999",3,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",14,17,1
"Retired",44,"Married",2,3,52,5,14,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",2,16,9
"Keeping house",37,"Married",2,3,19,9,5,9,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,16,6
"Retired",38,"Never married",2,3,8,7,3,14,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",124,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Retired",49,"Never married",11,1,17,7,9,18,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",609,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,18,1
"Working full time",49,"Never married",2,5,1,3,20,8,"Bachelor's","MALE","Black","YES","$6,000 to $6,999","$25000 OR MORE",134,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,15,8
"Keeping house",49,"Widowed",18,1,53,10,11,8,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",71,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",22,"Moderately satisfied","Continue to work","Favor",1,10,1
"Working part time",33,"Married",2,2,28,8,5,11,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",9,15,1
"Keeping house",42,"Married",17,3,17,7,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",65,"Should not be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",2,16,3
"In school",54,"Divorced",11,1,60,4,5,20,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",124,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",35,"Moderately satisfied","Continue to work","Oppose",17,14,1
"Working full time",33,"Widowed",16,1,48,5,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",134,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,16,1
"Working full time",24,"Never married",11,3,36,9,5,9,"High school","MALE","Black","YES","$25,000 or more","$10000 - 14999",49,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,2,1
"Working full time",24,"Married",8,4,52,9,18,5,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,2,18
"Other",54,"Married",16,1,29,6,9,1,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",17,1,1
"Working full time",33,"Never married",15,2,16,6,5,7,"Less than high school","FEMALE","Black","YES","$25,000 or more","$6000 TO 6999",1198,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",39,"Very satisfied","Continue to work","Favor",13,14,1
"Retired",33,"Married",11,2,31,10,7,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,10,6
"Working full time",24,"Married",11,1,17,7,7,5,"High school","MALE","White","YES","$25,000 or more","$3000 TO 3999",30,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"In school",13,"Divorced",1,1,2,6,20,11,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",1,14,1
"Working full time",23,"Divorced",2,3,42,11,9,10,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",14,10,1
"With a job, but not at work because of temporary illness, vacation, strike",25,"Widowed",16,5,70,11,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,1,1
"In school",44,"Married",1,4,17,12,1,3,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",71,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",39,"Moderately satisfied","Continue to work","Favor",13,16,1
"Unemployed, laid off, looking for work",38,"Never married",20,1,23,5,5,20,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",285,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",15,"Moderately satisfied","Continue to work","Favor",9,14,1
"Working full time",38,"Divorced",21,2,17,14,9,6,"High school","FEMALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",2099,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,6
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",28,"Divorced",11,1,25,10,19,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,16,1
"Working full time",61,"Married",2,3,18,5,7,10,"Bachelor's","FEMALE","Other","NO","$15,000 to $19,999","$25000 OR MORE",11,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",38,"A little dissatisfied","Continue to work","Favor",2,16,1
"Working full time",25,"Married",2,3,51,14,19,5,"Graduate","MALE","Other","NO","$25,000 or more","$25000 OR MORE",48,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,19,4
"Keeping house",54,"Never married",2,1,13,6,17,16,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",39,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,2,1
"Working full time",44,"Never married",2,2,14,9,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",27,"Moderately satisfied","Continue to work","Favor",13,17,1
"Working full time",54,"Never married",16,3,8,7,6,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,14,1
"Retired",33,"Widowed",16,3,55,5,12,5,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,21
"Working full time",13,"Separated",21,6,36,3,1,10,"Less than high school","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1198,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",3,10,1
"Retired",31,"Divorced",11,4,12,8,9,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",1,10,5
"Working part time",33,"Never married",2,1,27,5,18,7,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",35,"Very satisfied","Continue to work","Favor",1,17,11
"Working full time",33,"Never married",2,1,9,9,5,11,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",13,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",1,17,2
"Working full time",44,"Married",18,4,71,4,5,5,"High school","MALE","White","NO","$25,000 or more","$20000 - 24999",60,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",1,15,5
"Working full time",29,"Never married",2,1,7,7,15,3,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",71,"Should not be legal","NO","Pretty happy","NOT TOO HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,14,1
"Unemployed, laid off, looking for work",54,"Never married",11,9,12,4,5,16,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",74,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,1
"Working full time",36,"Separated",11,3,54,9,1,8,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very satisfied","Continue to work","Favor",13,16,1
"Working part time",13,"Married",11,4,31,5,10,1,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",118,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,5,1
"Working full time",11,"Married",11,3,38,5,9,14,"High school","MALE","White","YES","$20,000 to $24,999","$10000 - 14999",56,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",17,13,1
"Working part time",37,"Married",15,4,40,5,5,9,"Bachelor's","MALE","White","YES","$25,000 or more","$10000 - 14999",12,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,10,1
"Keeping house",28,"Never married",2,5,22,5,14,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",26,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,10,11
"Working full time",37,"Divorced",16,3,34,8,4,5,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",64,"Should not be legal","NO","Very happy","NOT TOO HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",16,14,5
"Working full time",33,"Divorced",19,3,22,7,18,1,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",29,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",15,14,6
"Working part time",33,"Never married",11,1,25,12,7,3,"Graduate","MALE","White","YES","$25,000 or more","$15000 - 19999",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",40,"Very satisfied","Continue to work","Favor",2,19,1
"Retired",48,"Married",15,4,47,9,5,15,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",12,10,1
"Working full time",17,"Married",11,1,38,9,5,9,"High school","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",49,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",38,"Very satisfied","Stop working","Favor",15,15,1
"Keeping house",52,"Widowed",18,4,30,5,7,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",60,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",18,"Moderately satisfied","Continue to work","Favor",12,15,3
"Keeping house",13,"Married",2,4,36,11,5,7,"Graduate","FEMALE","White","NO","$8,000 to $9,999","$25000 OR MORE",2,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,14,4
"Working part time",24,"Married",4,4,39,9,9,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,14,11
"Working part time",12,"Widowed",18,1,11,21,9,5,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",37,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",38,"Moderately satisfied","Stop working","Favor",13,19,1
"Working part time",24,"Married",11,1,51,9,6,1,"Graduate","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",67,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,3
"Working full time",31,"Never married",20,5,40,4,5,1,"Less than high school","MALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",462,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",25,"Moderately satisfied","Continue to work","Favor",9,1,1
"Retired",33,"Never married",11,1,15,5,9,5,"High school","MALE","Black","YES","$25,000 or more","$20000 - 24999",166,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,15,18
"Working full time",33,"Married",19,1,54,9,19,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",7,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working full time",33,"Separated",15,1,42,9,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$10000 - 14999",56,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",1,16,1
"Working full time",33,"Never married",11,1,13,14,5,16,"Bachelor's","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",105,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",30,"Very satisfied","Stop working","Favor",12,14,21
"Working full time",33,"Never married",15,1,19,10,19,15,"Graduate","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",137,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",2,14,3
"Retired",44,"Never married",7,3,36,8,7,21,"High school","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",319,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",36,"Moderately satisfied","Stop working","Favor",13,15,1
"Working full time",33,"Married",11,2,43,4,20,21,"Associate/junior college","MALE","White","YES","$25,000 or more","$3000 TO 3999",64,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",1,10,3
"In school",33,"Married",16,1,28,4,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",1,14,2
"Working part time",33,"Never married",1,5,18,6,7,9,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,10,6
"Working full time",28,"Never married",11,2,10,8,9,4,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",17,14,1
"Working full time",33,"Married",2,3,16,9,5,5,"Graduate","MALE","White","NO","$25,000 or more","$5000 TO 5999",117,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",20,"Moderately satisfied","Stop working","Favor",1,10,1
"Working full time",3,"Married",15,3,42,14,18,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",260,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",19,"Very satisfied","Continue to work","Favor",2,16,3
"Working part time",49,"Married",2,1,54,5,20,6,"Bachelor's","FEMALE","White","YES","$7,000 to $7,999","$4000 TO 4999",10,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",12,4,2
"Working full time",6,"Never married",15,4,29,11,1,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,2
"Working full time",37,"Never married",19,3,16,5,15,18,"Less than high school","MALE","Other","NO","$15,000 to $19,999","LT $1000",4,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",13,10,21
"Retired",49,"Married",2,4,42,7,10,6,"Graduate","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",4,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",21,"Very dissatisfied","Continue to work","Favor",3,19,3
"Working part time",44,"Divorced",17,2,38,5,18,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",28,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Stop working","Favor",2,14,1
