"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"In school",13,"Never married",18,1,12,7,5,5,"Associate/junior college","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",84,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",41,"Very satisfied","Stop working","Favor",12,2,6
"Working full time",13,"Married",18,1,32,10,7,5,"Less than high school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",74,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",1,15,1
"Working part time",33,"Divorced",15,3,48,9,7,21,"Graduate","FEMALE","White","YES","$8,000 to $9,999","$3000 TO 3999",61,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",13,10,1
"Working full time",54,"Married",17,2,42,7,9,11,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",5,1,21
"Working full time",51,"Married",17,4,43,9,9,14,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",30,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,17,2
"Working full time",29,"Married",16,1,11,9,5,8,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",8,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",12,1,1
"Working full time",29,"Married",15,3,49,10,18,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",13,10,1
"Keeping house",13,"Widowed",15,3,42,9,9,8,"Less than high school","FEMALE","White","NO","$20,000 to $24,999","$25000 OR MORE",9,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,8
"Working full time",53,"Divorced",19,5,20,6,5,7,"High school","FEMALE","Other","YES","$8,000 to $9,999","$10000 - 14999",43,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working full time",22,"Divorced",16,1,39,9,5,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",43,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",38,"Very satisfied","Stop working","Favor",9,16,1
"Retired",44,"Divorced",2,3,22,5,5,21,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",30,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,3
"Working full time",24,"Married",18,2,31,8,5,5,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",61,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,2,8
"Working part time",7,"Widowed",2,5,58,5,9,5,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",84,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",14,2,1
"Working full time",33,"Married",16,3,38,11,8,3,"Bachelor's","FEMALE","White","YES","$25,000 or more","$10000 - 14999",9,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,16,1
"Working full time",33,"Married",11,3,26,3,5,1,"Graduate","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",63,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,15,6
"Working full time",28,"Widowed",3,4,33,11,11,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,19,15
"Keeping house",38,"Never married",9,5,52,7,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Stop working","Oppose",12,2,3
"Working full time",25,"Married",18,1,11,9,20,7,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",8,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,10,1
"Retired",33,"Widowed",16,3,55,5,12,5,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,21
"In school",51,"Married",16,1,15,10,19,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",29,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,1,2
"Working full time",54,"Never married",2,1,2,5,14,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",21,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",12,17,1
"Working full time",33,"Never married",11,3,51,5,20,7,"High school","MALE","Black","YES","$25,000 or more","$10000 - 14999",109,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Continue to work","Favor",1,16,6
"Working full time",54,"Divorced",20,2,48,8,11,1,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",41,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",9,10,2
"Working full time",33,"Never married",2,2,4,6,5,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",136,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,10,2
"Working full time",4,"Never married",2,1,15,12,3,5,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","NO","Pretty happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",14,10,1
"Working full time",38,"Never married",2,4,29,5,20,5,"High school","MALE","Other","YES","$3,000 to $3,999","$25000 OR MORE",136,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",12,16,1
"Working full time",33,"Married",2,4,45,5,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",14,18,1
"Working full time",33,"Never married",17,1,25,5,5,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",19,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,18,1
"Keeping house",24,"Divorced",11,4,23,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",23,"Moderately satisfied","Continue to work","Favor",17,2,15
"Working full time",24,"Married",2,1,25,7,7,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",2,2,4
"Keeping house",44,"Married",11,1,30,6,5,7,"Graduate","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",90,"Should be legal","NO","Pretty happy","NOT TOO HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",5,"Moderately satisfied","Stop working","Favor",12,15,1
"Working full time",38,"Never married",2,1,53,9,14,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",618,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",13,15,8
"In school",13,"Never married",11,1,5,9,5,5,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",16,"A little dissatisfied","Continue to work","Favor",12,10,1
"Unemployed, laid off, looking for work",44,"Married",15,3,47,9,9,6,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",39,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",2,14,5
"Working full time",49,"Divorced",15,2,16,5,5,20,"Associate/junior college","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",49,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,14,1
"In school",25,"Married",20,1,54,8,18,5,"High school","FEMALE","Other","NO","$25,000 or more","$20000 - 24999",166,"Should be legal","NO","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,15,1
"Retired",47,"Divorced",2,2,31,5,15,3,"Less than high school","MALE","Other","YES","$25,000 or more","$7000 TO 7999",8175,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,2,1
"Working full time",33,"Never married",16,4,1,5,5,18,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",84,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",7,"Moderately satisfied","Continue to work","Favor",15,10,1
"In school",33,"Married",11,1,47,5,5,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",563,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,10,1
"Keeping house",24,"Never married",15,2,27,5,21,5,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",49,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Stop working","Oppose",2,2,1
"Working full time",46,"Married",19,1,34,7,14,7,"High school","MALE","White","NO","$10,000 to $14,999","$25000 OR MORE",193,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",21,"A little dissatisfied","Stop working","Favor",12,10,7
"Working full time",33,"Never married",2,1,20,9,5,11,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",1526,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",14,2,1
"Working part time",41,"Never married",18,5,14,5,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",325,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,10,6
"Keeping house",44,"Married",15,3,24,8,20,5,"High school","FEMALE","Other","YES","$25,000 or more","$10000 - 14999",3793,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Continue to work","Favor",9,14,4
"Working full time",33,"Divorced",2,3,19,9,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",1,3,1
"Retired",69,"Married",19,4,54,9,5,17,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,14,2
"In school",33,"Divorced",2,1,29,7,9,9,"Bachelor's","MALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",137,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",30,"Very satisfied","Stop working","Favor",9,14,1
"Retired",18,"Never married",15,3,1,7,10,3,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",16,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,14,1
"Working full time",33,"Married",16,3,32,10,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,15,1
"Working full time",28,"Never married",2,1,35,5,11,3,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",7,10,16
"In school",29,"Separated",11,1,27,8,3,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",60,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",10,"Moderately satisfied","Continue to work","Favor",12,1,11
"Working full time",8,"Married",18,7,35,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",600,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Continue to work","Oppose",17,15,1
"Retired",21,"Married",11,2,60,11,11,5,"Bachelor's","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",117,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",5,"Very satisfied","Stop working","Favor",13,10,2
"Unemployed, laid off, looking for work",33,"Married",11,5,4,5,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",92,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",13,15,1
"Retired",33,"Widowed",2,3,50,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Not too happy","VERY HAPPY","Dull","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,1,1
"Unemployed, laid off, looking for work",33,"Widowed",16,2,19,7,13,5,"Graduate","FEMALE","White","YES","$20,000 to $24,999","$3000 TO 3999",198,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",1,"Very satisfied","Stop working","Favor",13,15,6
"Retired",8,"Divorced",18,5,62,14,9,9,"Graduate","MALE","Black","NO","$25,000 or more","$25000 OR MORE",8175,"Should be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",13,17,1
"Working full time",44,"Divorced",11,1,17,7,9,5,"High school","FEMALE","White","YES","$1,000 to $2,999","$1000 TO 2999",336,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",18,"A little dissatisfied","Continue to work","Favor",9,19,7
"Working full time",33,"Married",2,1,14,7,9,3,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",13,17,8
"Retired",38,"Never married",2,3,8,7,3,14,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",124,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Retired",33,"Never married",11,2,23,9,20,16,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",94,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,14,1
"Working full time",65,"Never married",15,4,42,8,11,7,"Bachelor's","MALE","White","YES","$25,000 or more","LT $1000",1446,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",9,1,1
"Working full time",38,"Married",17,3,39,5,20,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",46,"Married",15,2,11,12,5,9,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$10000 - 14999",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,20,1
"Retired",33,"Never married",2,1,17,5,9,7,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",2696,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,2,21
"Working full time",13,"Divorced",20,4,8,7,6,3,"Graduate","FEMALE","White","NO","$7,000 to $7,999","$25000 OR MORE",64,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",2,1,1
"Working part time",33,"Divorced",19,1,29,8,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$4000 TO 4999",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",11,16,1
"Keeping house",54,"Never married",2,1,13,6,17,16,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",39,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,2,1
"Working part time",61,"Divorced",16,7,27,9,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",39,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",9,2,2
"Working full time",33,"Divorced",2,2,10,6,6,4,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,15,13
"Working part time",44,"Separated",16,2,31,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",74,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,6
"Working full time",49,"Married",15,3,16,12,9,10,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",304,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,15,17
"Retired",8,"Married",18,3,59,8,21,10,"Associate/junior college","FEMALE","Other","NO","$3,000 to $3,999","$15000 - 19999",49,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,19,1
"Working full time",30,"Married",15,3,36,11,7,4,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,18,1
"Working full time",54,"Married",11,3,17,5,6,5,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",92,"Should be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",23,"A little dissatisfied","Continue to work","Favor",2,10,3
"Working full time",33,"Divorced",15,1,15,9,7,5,"High school","MALE","Black","NO","$3,000 to $3,999","$25000 OR MORE",325,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",39,"A little dissatisfied","Continue to work","Favor",2,10,1
"Working full time",4,"Married",2,3,2,11,14,5,"Bachelor's","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",16,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",38,"Very satisfied","Continue to work","Favor",9,2,1
"Working part time",54,"Never married",2,3,71,12,14,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,1
"Unemployed, laid off, looking for work",30,"Never married",18,1,12,10,18,21,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,5,1
"Working part time",13,"Never married",11,2,10,7,5,2,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",70,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",26,"Very dissatisfied","Stop working","Favor",9,14,8
"Keeping house",44,"Married",21,7,53,5,20,17,"Bachelor's","MALE","White","YES","$1,000 to $2,999","$25000 OR MORE",11,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working full time",34,"Never married",11,5,40,6,5,1,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",2099,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Stop working","Favor",1,14,1
"Keeping house",49,"Never married",11,4,23,7,9,18,"High school","MALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",1526,"Should not be legal","NO","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",34,"Very satisfied","Stop working","Favor",1,1,1
"Working full time",24,"Married",8,4,52,9,18,5,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,2,18
"Retired",35,"Divorced",21,3,44,6,7,5,"High school","FEMALE","White","YES","$1,000 to $2,999","$25000 OR MORE",56,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",2,15,21
"Working part time",33,"Widowed",15,3,61,9,5,7,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,16,15
"Unemployed, laid off, looking for work",13,"Married",16,4,50,11,7,9,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",41,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",13,10,21
"Working full time",28,"Married",2,3,25,8,9,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",600,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,17,16
"Other",33,"Never married",17,1,17,5,18,7,"Bachelor's","MALE","White","YES","$25,000 or more","$10000 - 14999",9,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
