"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Keeping house",33,"Married",21,5,24,5,6,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$3000 TO 3999",1,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",14,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",28,"Never married",11,2,10,8,9,4,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",17,14,1
"Working full time",33,"Divorced",19,3,1,7,9,9,"Bachelor's","FEMALE","Black","YES","$15,000 to $19,999","$25000 OR MORE",2099,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",9,10,3
"Working part time",57,"Separated",17,3,11,21,7,5,"High school","FEMALE","Black","YES","$8,000 to $9,999","$25000 OR MORE",8175,"Should be legal","YES","Not too happy","PRETTY HAPPY","Dull","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",17,"Moderately satisfied","Continue to work","Favor",2,19,1
"Keeping house",28,"Never married",11,3,15,9,5,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",336,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,17,1
"Working full time",28,"Never married",11,1,5,7,5,5,"High school","MALE","White","YES","$5,000 to $5,999","LT $1000",2,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,19,15
"Retired",18,"Married",2,4,40,7,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,10,1
"Working full time",51,"Married",15,6,26,6,5,3,"Bachelor's","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",44,"Should not be legal","YES","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,15,1
"Working part time",33,"Divorced",11,3,41,5,13,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,14,3
"Working full time",33,"Married",20,4,17,7,7,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",8175,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",2,15,4
"Working full time",33,"Never married",15,3,11,12,12,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",56,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very dissatisfied","Continue to work","Favor",9,14,6
"Working full time",41,"Married",21,1,23,11,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",1,2,2
"Working full time",33,"Married",11,4,42,8,9,14,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",94,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",38,"Married",2,1,7,10,9,9,"Bachelor's","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",946,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",15,15,1
"Working full time",33,"Married",11,2,2,11,9,20,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",90,"Should be legal","YES","Very happy","NOT TOO HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME",11,"Very satisfied","Stop working","Favor",14,10,21
"Keeping house",44,"Married",11,1,39,7,7,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",1,1,1
"Working full time",24,"Married",18,2,31,8,5,5,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",61,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,2,8
"Retired",28,"Married",21,2,24,6,7,6,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,3
"Keeping house",18,"Married",16,4,17,21,13,9,"High school","FEMALE","White","YES","$8,000 to $9,999","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,2,11
"Working full time",33,"Never married",15,2,16,6,5,7,"Less than high school","FEMALE","Black","YES","$25,000 or more","$6000 TO 6999",1198,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",39,"Very satisfied","Continue to work","Favor",13,14,1
"Keeping house",33,"Married",2,6,51,6,16,18,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",2,"Moderately satisfied","Continue to work","Favor",9,16,1
"Working full time",28,"Never married",11,4,45,9,5,9,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",9,16,1
"Working full time",25,"Married",2,1,21,9,1,15,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",26,"Moderately satisfied","Stop working","Favor",2,17,14
"Working part time",33,"Married",13,3,25,7,4,5,"Associate/junior college","FEMALE","White","NO","Under $1,000","$25000 OR MORE",1307,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",39,"Moderately satisfied","Continue to work","Favor",1,18,1
"Working part time",54,"Divorced",18,3,39,21,7,9,"High school","MALE","Black","YES","$25,000 or more","$20000 - 24999",21,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",40,"Very satisfied","Continue to work","Favor",1,15,18
"Working full time",38,"Never married",15,1,4,5,5,16,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Oppose",1,17,1
"Working full time",33,"Married",1,1,31,6,7,18,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",7,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",9,2,1
"Working full time",33,"Widowed",16,3,42,6,5,5,"Associate/junior college","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,2,11
"Retired",33,"Never married",2,1,1,14,1,5,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",2,19,11
"In school",33,"Married",11,1,47,5,5,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",563,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",13,"Married",11,3,27,9,11,5,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",198,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",14,"Very satisfied","Stop working","Favor",12,17,16
"Working full time",33,"Married",2,1,20,10,20,4,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",245,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",54,"Divorced",2,4,57,9,1,5,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",57,"Should not be legal","NO","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,14,1
"Retired",54,"Never married",2,6,48,12,5,7,"High school","MALE","Other","YES","$25,000 or more","$5000 TO 5999",23,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",14,15,8
"Working full time",53,"Divorced",19,5,20,6,5,7,"High school","FEMALE","Other","YES","$8,000 to $9,999","$10000 - 14999",43,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working full time",44,"Married",2,4,31,9,5,18,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,11
"Retired",39,"Never married",15,4,42,4,9,1,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",60,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",23,"Moderately satisfied","Continue to work","Favor",9,14,6
"Keeping house",33,"Widowed",2,6,38,1,16,5,"High school","FEMALE","White","NO","$25,000 or more","$5000 TO 5999",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",1,2,5
"Retired",15,"Separated",11,5,53,5,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",41,"Moderately satisfied","Continue to work","Favor",9,2,1
"Retired",33,"Never married",20,7,41,3,9,6,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",2696,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,10,21
"Working full time",44,"Married",11,1,32,5,5,9,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",439,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,16,14
"Working full time",29,"Never married",20,1,35,5,5,10,"Associate/junior college","MALE","White","YES","$8,000 to $9,999","LT $1000",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Oppose",2,19,6
"Keeping house",42,"Married",17,3,17,7,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",65,"Should not be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",2,16,3
"Working full time",33,"Married",16,3,32,10,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,15,1
"Working full time",33,"Widowed",16,4,56,6,15,7,"Less than high school","FEMALE","Black","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME",3,"Very satisfied","Stop working","Favor",13,10,1
"Working full time",33,"Married",2,1,14,7,9,3,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",13,17,8
"Retired",59,"Divorced",1,4,49,11,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",9,15,5
"Retired",44,"Widowed",16,1,53,9,8,7,"Bachelor's","FEMALE","White","YES","$25,000 or more","LT $1000",14,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working part time",33,"Married",2,2,28,8,5,11,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",9,15,1
"Working part time",44,"Married",1,1,32,5,5,5,"High school","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",7,"Married",19,1,10,5,11,7,"High school","FEMALE","White","YES","$20,000 to $24,999","$20000 - 24999",260,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",35,"A little dissatisfied","Stop working","Favor",1,2,1
"Keeping house",33,"Married",20,6,33,5,5,7,"Less than high school","MALE","White","NO","$25,000 or more","$25000 OR MORE",304,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,3
"Working full time",28,"Widowed",17,2,9,7,16,18,"Bachelor's","MALE","Black","YES","$25,000 or more","$5000 TO 5999",3,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",5,"Moderately satisfied","Continue to work","Favor",9,14,1
"Retired",25,"Never married",16,4,53,8,5,5,"Less than high school","FEMALE","Other","YES","$25,000 or more","$10000 - 14999",11,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",13,17,1
"With a job, but not at work because of temporary illness, vacation, strike",44,"Married",2,1,43,11,10,9,"Graduate","MALE","Other","NO","$25,000 or more","$7000 TO 7999",11,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",13,14,21
"Keeping house",50,"Divorced",11,3,37,5,14,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,10,1
"Working part time",18,"Married",15,3,41,6,18,21,"Graduate","MALE","White","YES","$25,000 or more","$7000 TO 7999",16,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,5,1
"Working part time",33,"Married",15,3,33,14,18,7,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",1198,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",13,15,6
"Keeping house",71,"Never married",21,2,54,7,4,7,"Less than high school","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",13,10,2
"In school",29,"Separated",11,1,27,8,3,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",60,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",10,"Moderately satisfied","Continue to work","Favor",12,1,11
"Working full time",30,"Never married",17,4,12,12,11,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",30,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",1,14,1
"Working full time",33,"Divorced",16,4,25,10,14,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",24,"Moderately satisfied","Continue to work","Favor",9,1,1
"Other",24,"Never married",17,4,2,6,20,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,17,1
"Working full time",33,"Married",11,3,43,8,9,20,"Bachelor's","MALE","White","NO","$25,000 or more","$15000 - 19999",26,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",1,1,1
"Unemployed, laid off, looking for work",33,"Married",11,5,4,5,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",92,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",13,15,1
"Working part time",24,"Married",11,1,51,11,17,9,"Bachelor's","FEMALE","Black","NO","$10,000 to $14,999","$10000 - 14999",117,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",15,19,11
"Working full time",61,"Never married",11,1,54,21,18,9,"High school","FEMALE","White","YES","Under $1,000","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",12,14,11
"Retired",2,"Never married",2,3,6,5,18,20,"High school","FEMALE","White","YES","$25,000 or more","$6000 TO 6999",92,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Oppose",2,2,21
"Working full time",18,"Married",18,2,22,7,5,9,"Graduate","MALE","Black","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",36,"Very satisfied","Continue to work","Oppose",14,14,15
"In school",51,"Married",16,1,15,10,19,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",29,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,1,2
"Working full time",28,"Married",2,3,57,7,11,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",118,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",9,15,1
"Working part time",44,"Divorced",17,2,38,5,18,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",28,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Stop working","Favor",2,14,1
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",16,1,26,7,5,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",12,14,4
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",2,1,6,5,4,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",14,10,6
"Working full time",24,"Never married",15,2,7,8,19,3,"High school","FEMALE","White","YES","$25,000 or more","LT $1000",74,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",15,10,1
"Working full time",25,"Never married",11,3,18,4,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$20000 - 24999",1198,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",17,5,18
"Working full time",28,"Never married",11,4,43,5,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,17,6
"Working part time",33,"Never married",1,5,18,6,7,9,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,10,6
"Working full time",36,"Separated",11,3,54,9,1,8,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very satisfied","Continue to work","Favor",13,16,1
"Unemployed, laid off, looking for work",13,"Married",16,4,50,11,7,9,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",41,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",13,10,21
"Working full time",33,"Married",15,1,6,14,5,11,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",1526,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,16,2
"Working full time",33,"Divorced",11,3,66,9,6,5,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$20000 - 24999",32,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",39,"Moderately satisfied","Continue to work","Favor",9,15,21
"Keeping house",44,"Married",11,1,30,6,5,7,"Graduate","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",90,"Should be legal","NO","Pretty happy","NOT TOO HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",5,"Moderately satisfied","Stop working","Favor",12,15,1
"Working full time",33,"Married",11,1,48,9,20,5,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",134,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Stop working","Favor",2,20,2
"Working full time",33,"Married",20,4,31,13,1,1,"Less than high school","FEMALE","Other","NO","$25,000 or more","$10000 - 14999",3793,"Should be legal","NO","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",15,10,15
"Retired",54,"Never married",1,3,68,10,7,13,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",10,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,6,1
"Working full time",33,"Never married",2,5,9,9,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",602,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Stop working","Favor",1,10,1
"Working part time",13,"Widowed",2,3,53,9,5,21,"Graduate","FEMALE","Other","NO","$15,000 to $19,999","$20000 - 24999",117,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Very dissatisfied","Continue to work","Favor",17,16,1
"Working full time",29,"Never married",2,1,7,7,15,3,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",71,"Should not be legal","NO","Pretty happy","NOT TOO HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,14,1
